child,parent
67.2495350211859,68.6195507571101
64.8681848291773,68.508701578714
70.3410544498358,69.0876595529262
64.4524765373673,67.0583664909936
65.8924500258174,67.0373361282982
70.9535609304905,68.7381005317438
68.9543608713895,67.6607402963564
67.9628333610483,67.4849564612377
67.3862779352814,68.9751644572243
69.3997986671049,70.0458930637687
67.3222791336477,71.353105615126
69.8487553906627,68.0716257768217
69.588104889309,68.4551504519768
67.7704242680222,69.0915081626736
69.4064855531789,69.5346131694969
67.0340068315156,69.2249714937061
70.4484455863014,71.2248902665451
66.9777193563525,69.8839432578534
71.1631078180391,68.6370625738055
68.8088665730786,68.5826466721483
72.6577698821668,72.7633458303753
72.346813439671,69.779199395096
71.9935931312386,70.1368993739598
62.8449207626283,67.415330255637
69.8017786604352,70.5430064543616
69.3027141259983,68.147879034048
66.7617796042934,68.73138787481
68.1314849297516,68.4523873089347
67.2340632027946,68.6825688958634
69.2496178418398,67.989378947299
71.3337038604543,69.0871622059494
68.1084867907222,70.691846029833
68.9176463406067,69.7767600063235
69.3378885244485,67.166186780436
66.7666474427562,68.4930332014337
69.1851089622825,70.0947670124006
69.0779896518681,68.843360147439
66.3042406596243,68.7591655440629
69.8417707630899,66.0735710132867
64.5186220398638,65.8446254185401
63.162355497526,65.8908850413281
65.9590466144029,67.3292633735109
70.7246162293479,67.3554215151817
67.0433089277241,68.4668223971967
71.6526732244995,72.628540496109
70.0984051162843,67.2588618486188
67.9260072934441,66.8803142122924
66.2513009857386,68.5632415579166
68.1870576206595,68.340965551557
69.6385098156054,68.4576076115482
70.0465540355537,69.8056240810547
67.2494430507533,66.0264547583647
66.7752934277989,68.2950291815214
67.3730969208293,68.6104483539239
66.9040797616355,69.4206486057956
63.8942524425685,67.4409291164484
70.6530574849341,66.9857886321843
69.2500756856054,68.7940149016213
73.2880578914657,69.8699221673887
63.0010853503365,68.1309195749927
69.0113349897321,69.6627166874241
64.152677528141,64.0693003947381
68.9326533761807,72.0891320887022
63.6671197631396,68.3125106578227
72.2003095746506,67.6538698701188
72.2551716447808,71.7381748452317
64.7230033053085,69.1451202163007
69.1632858410478,69.9655298043508
68.9335527006071,68.940375969978
69.0219206067734,66.4612358401064
68.071440314455,68.8242031636182
71.1315461644437,69.8742868367117
69.6254754446447,67.1042661038227
70.7271303118207,69.9536949985195
71.1006776569877,69.8362838658504
68.621332988888,65.4512614074629
71.9678169156425,71.1127191805281
67.324300872907,66.5626176232472
64.6773923102766,69.2481915308163
65.745077284798,67.5214077350684
63.8479970072396,63.6199492942542
67.5794111751486,65.3373845214956
72.5416553817224,67.6061315773986
67.267548292689,70.172861110419
71.8570591363125,69.0506426766515
67.1003809911665,71.6879776287824
63.9244879438076,67.2438517576084
70.1407055715565,68.9429786705878
71.6345827512443,67.9895594436675
64.6014133072924,67.2541689693462
69.2055465400219,66.5018624297809
66.9659743067343,69.3567997100763
71.781412488129,67.2150278447662
68.1051287875045,66.9528684136458
69.6280002824962,69.3843200849369
67.139831005875,69.4846882526763
69.3230443373788,69.1359863991383
68.759630594682,71.8579383715987
68.9029625396244,67.3228979841806
71.9183713158593,71.6453848802485
69.4351407336537,68.0794233221095
62.7382454842329,65.1844569421373
64.9898046907503,69.8029946128372
64.5876357930712,64.198292007437
69.8352856773883,70.7012071709614
64.6992616828531,64.2309687070083
65.99404668184,67.9512795645278
69.7385950834025,65.3662290084176
68.7576616406906,66.9820835541468
69.5576209701132,68.7561021689326
69.3069355935324,72.1657771626487
67.60654225857,69.0935069739353
70.0105924518313,68.8903512882534
66.9762391311117,68.1544803674333
73.4313645139802,70.5168397435918
66.9281239717267,68.658032492036
65.944495301973,66.0124373692088
69.6853330457117,68.161308018025
67.2272964052856,68.4892294756137
69.0646622248925,68.8437772907782
66.4986275507137,67.0961771649309
62.9989934778307,66.9184261681512
66.911379743414,66.1810031274799
68.5134151168633,66.5529121891595
65.5579983382952,68.0648974354845
66.749332263181,67.7988202855922
68.736206891993,67.5181879468728
67.7725753060542,68.8951382685918
66.014831033349,67.2419036943465
61.690111370571,64.5621757302433
63.6563961906824,67.447312673321
67.7778390537016,71.8070714757778
63.7336788322311,65.5826432367321
64.1232266538311,67.6206262216438
70.0596359866206,69.439790824661
63.5552826542873,63.5813593738712
66.0380732852966,69.4129914434161
66.5858283958398,64.3567564550322
66.3110624796711,67.9465871986467
73.9694091682788,69.9039091800805
68.7129151118454,71.792655102443
69.8221809445415,68.3276217258535
70.5178486283869,68.4374570420478
69.5688489706256,67.8121997914277
65.7157990688458,68.2922682815697
64.1957193948794,64.9618879093323
68.4579089466017,65.2730674017221
66.4338969896082,68.6598442099057
66.08883986976,67.4438557417598
65.7652962697204,67.0404539601877
68.5273890316486,70.4373079214711
66.5624363811687,68.9847479928285
66.3934488862753,64.3100391833577
67.6912525233813,65.2561438651755
68.0746382959653,68.3361599473283
67.0935481656808,67.7949080045801
71.538177541038,67.4058463117108
72.7646758927032,71.4202352953143
63.4771300205495,70.023587953765
68.5979953804519,65.4650851034094
65.940549748065,66.2352764878888
66.8131671851035,66.7656496746931
66.2786955347285,69.063357249368
68.1175577932037,69.7930190851912
66.0281153098214,68.5206021210179
65.3098699730355,69.918500375934
65.7573625047691,67.433210086776
71.1378614423331,68.9062921754085
70.480795037048,69.7678368799388
72.0691125425976,68.6483049190138
68.3902496607509,70.9144577202387
66.5464294699952,71.9662729664706
66.5234671615064,66.7392904951703
64.4183460290544,65.1516183314379
68.9763181279879,67.1835234051105
66.6173105389345,65.1818786521908
72.722888533771,68.2561657051556
68.9461112474557,67.5912426065188
64.3761100394651,65.015516232932
68.0021008460783,67.7370104165748
70.5568275985308,69.4877317952923
72.7260108273942,70.2964822629001
65.4454903614707,67.4049537302926
64.0220413334202,67.3935764676426
64.0661093902774,69.8247067437042
72.6535378657747,69.8549051268492
63.6852188613731,66.5755661702715
68.7581456776708,64.0249063812662
66.8571113895625,67.9116993735079
68.8261612414382,69.0565196610987
69.1136207834818,69.0270097125322
71.5187898481265,69.1438228914049
66.2633965099696,67.8737939512357
67.0641003903467,65.5091736172326
64.5414240961429,68.5333737246692
67.4610488405917,67.8865902069956
69.6149733989034,69.5165912497323
66.5903243308887,68.8076505905483
72.4570501256269,68.6178702677134
70.1004802685231,71.903418856673
68.8831000663806,70.6144385787193
62.9676300699823,66.9720355011523
65.7908707594499,69.7511982470751
72.3914793106262,70.2571447703522
66.6853249548469,68.5279150041752
66.4705595821608,69.676542769419
68.4505671489053,69.3387339403853
66.145791303413,68.470606321469
63.8578220427036,64.2829877841286
67.0830346285831,70.4032519736793
71.2403201438021,68.1711779143661
62.9300037276,65.1771292865742
65.7952874470968,67.0234486723784
67.6565804088488,66.2481446859892
70.6766670882236,70.5936682906467
74.0990916847251,69.8241316080093
69.9160493636038,67.930683495244
66.4489046142437,67.2407941929996
69.003897612961,69.6126464914996
68.9422049730085,68.3391991974786
68.3855536429212,68.0456853152718
68.0682220485061,70.1137200519443
66.5189137503505,66.8345604757778
64.3415150426328,69.9117946939077
65.9028829273768,64.5865869161207
65.4572493334301,66.624829932116
67.3850979395676,71.80464064423
63.8613710054662,69.417214248795
69.5184652160853,69.2665787441656
66.0207056128886,65.1818175651133
70.499596173456,69.341880304506
69.0614092692733,67.5744065430481
69.8785068910103,69.4891008555423
68.7560945298057,69.1319208859932
66.2182428732514,67.5543282141443
66.719688540604,65.5841648946516
65.579631074844,68.1699916792568
65.7410129113589,68.7499290960841
65.0058589398861,70.1350312512368
71.7835818643682,70.1917131820228
65.7998294914607,67.2078533247113
66.8752996528521,68.0582880477887
68.5863277451601,66.5534335488919
67.5676970016677,69.0784553694539
66.6995813197456,64.251145692775
65.0864270225167,67.4127358957194
66.7457030353136,68.021380227292
69.5408017305192,67.9173523928039
64.3499015507288,67.0657637901604
69.2227300606202,70.5458842057269
66.7852251003962,68.5963530279696
72.5029929313343,70.2077674453612
67.61478617955,68.2874920067843
69.1145148298703,68.923720082501
67.2480372807942,65.2577403762843
69.0650749656372,68.5853761776816
68.4065880696755,69.2014875966124
68.0888119165786,69.0139953650068
67.0064836289268,67.2795490629505
65.6511924732942,65.8764481313992
68.0377422727644,63.7223007050343
71.1922241969034,71.5272206123918
62.5376269191504,66.1694799398538
67.0871661205776,68.7585190043319
71.1550272871275,67.6972767852712
70.0019507227,67.2346887364984
69.8907130405307,69.1210132960696
65.1449082075153,68.1998595900368
70.7721936984919,70.3023579979781
69.7449280145112,69.1906839858275
70.2144837747794,68.9644546434283
71.3549309936818,71.036621335661
68.6557296354324,69.914185938891
64.3176104589831,68.96412235545
69.2211471328512,65.5841410581488
66.1349032479804,66.3213064705487
72.6010712991003,68.2690501047764
68.0102415252943,69.3793591698632
69.9382320920005,70.8189347242005
70.2080448742956,67.1773704274092
67.7340145553928,68.9712909888476
69.0570580030791,66.0907698045485
72.0153922406491,72.5622280598618
72.5419420614373,68.556197086582
68.9745058438741,67.8063661972992
71.3904467912391,69.1344605912454
73.818599832058,72.0114488962572
64.6887598841451,67.320187981939
67.251965230843,64.3124551742803
67.371807704959,67.9278149460442
70.647028325405,69.5539879107382
67.5018974405713,67.7614941743668
68.87321817833,68.171540731797
65.7980803179555,68.1421709095594
65.5507827101275,69.2602666902822
67.1046223042533,69.9009996599052
73.4733978822362,69.3706718701869
66.9028278782964,65.2536033997312
65.2775407801848,67.2707651918754
63.929343050858,66.2993105994537
67.3842311986256,68.1596979075111
69.1495906201191,65.2134401386138
63.5137130762916,68.4091041309293
71.5858820055611,68.1771823202726
65.9294801985845,66.3475571416784
66.8114402881358,66.0618005390279
66.3974954695907,69.9247202426195
67.5759578436147,67.3150947985705
70.0558225412853,66.4046726599336
67.128117727628,66.7780047501437
70.439074650919,67.9646295506973
68.9662831482012,68.456512625562
70.0138634515926,65.9574122931808
68.6568159738556,69.6889579400886
67.6119967988227,64.7167532634921
69.1958732237574,65.8743413935881
69.3465805713087,67.821488727117
71.2174180255272,67.518953443272
67.5783381623216,67.1791295737494
67.4285020053387,68.7024657411966
66.5500786980148,68.3263304210268
69.6457458665129,67.2128547225147
67.2390219867695,66.3910235448275
61.5357377641369,68.0741069919895
68.2720850790385,68.1505843859632
69.3791230558883,68.1038105848711
66.5630592678674,68.0272045838647
67.3711304401979,67.6723284637555
66.5452921593562,69.5311810506973
68.1249145630747,66.7116919546388
71.5700019472744,69.5336560425349
69.1935827348381,68.8261283133179
72.1803644132335,69.3531334721483
61.3330718372483,65.7601543047931
67.3644219951704,67.3249737750739
64.9922119142022,65.8757137376815
71.3482890069019,68.8087780135684
62.1000740121119,67.1913429473061
68.4235737135634,68.8416919694282
71.1026161108632,68.7385853016749
70.1605116252787,67.5558061993215
67.6092136537656,69.7304856728297
67.9111966016237,68.6406420497224
66.5852546876296,67.1822754668538
69.2844112227205,68.8386882629711
66.3492440905422,67.2297762457747
68.351190989418,68.5721220464911
68.6722275333479,68.566552181961
63.9688577433582,69.7976368253585
64.2258991576266,64.185000159312
66.0832425759174,67.8129970338196
71.3183360491414,70.0779973068275
68.7168428749312,69.3959248121828
73.7391434077174,71.0046429010108
71.2960138367955,69.724678671686
69.6168681236915,67.5215184278786
72.428494013194,71.3302408752497
70.3929385315161,65.3689248384908
71.865002666181,69.4899951796979
70.0706218597945,67.2667197231203
67.1463792345487,69.3995182616636
68.1124941385817,66.5401025619358
67.3704712582286,67.8236569808796
66.8604976379313,67.3458907455206
67.6234084885102,67.5939143321011
70.6495668918826,70.2174596493132
73.5493839292787,72.2308411132544
65.9524203958456,66.2940262479242
67.5343965925742,67.7655274788849
67.4105944864452,68.1450030833948
68.937384097185,69.2646852640901
70.1478346579708,69.0215668589808
71.5366691961419,67.9928854224272
62.8302114930004,68.866985947825
65.8494373267051,65.7767922973726
68.7729449072387,66.4044056897983
66.5523468638305,67.6776709863916
66.4757138831075,66.3551547122188
65.3684823303949,68.3683240332175
69.1628952592611,67.8015426988713
69.2042144912295,71.7996862393338
69.0765307257418,66.8749744575471
68.4111439150758,68.1988940848969
68.9862239303067,68.4386191484518
68.0757902167272,68.6262460495345
68.6635078052525,67.059553359868
70.436493904842,71.3464259079192
70.6964831839316,70.852182001574
67.3724000200629,67.6200304646045
70.0081506509334,71.221642225748
69.6923014286906,67.659940661164
73.6154243564699,68.675977322273
72.4688952945173,65.934524706332
66.2399671983905,64.0773206360172
64.6988037450239,68.8334629798774
66.9389280374628,69.6496790333185
70.0868169053458,71.8068118374795
69.1808697034605,68.8885762230493
67.712489883462,66.573177104583
66.8962139552925,68.7901495716069
71.6473127245437,69.8211593604647
69.8202944768593,68.6849626502953
67.4543619263452,67.5860938469414
65.573089279281,64.5737273446284
67.2104965060018,64.5898377955891
66.1660093116108,71.7462234273553
65.37483092146,68.6693734731525
67.4651210054755,67.7487686378881
69.1816954997368,68.5489626664203
68.4874765428714,68.8375073487405
69.3331716757268,69.0811856901273
70.1267252862919,71.5243723657914
69.5197192428634,69.7287153690122
66.2190404898021,69.313554211054
68.37463583895,66.929941493785
69.5236227624584,69.6388369863853
68.9567216085736,68.9100616602227
68.5920195354149,68.5409834315069
69.1289158971515,67.8276638872921
66.737673228886,67.4414446144365
73.096548595978,71.2534821049776
66.5783752198797,69.1490531456657
68.7230276782531,70.859153712634
67.3252773073502,67.1797887866851
67.9429069429636,67.5230556630995
68.0160960047971,67.0741623202339
66.3753930151463,69.0696452781558
68.0966715775896,66.0254655827302
67.7038559827954,66.0506120391656
65.9868188961875,65.1988419301342
67.7519272699021,69.9583289965522
64.4689574807882,69.495618053712
66.5872581110336,67.7076618010178
69.0022075090557,68.0015187228564
65.5014438869432,67.1492465275805
67.8119060260244,68.2228192365728
65.8796100060456,69.751772317104
65.8222572240513,65.1912121055648
65.711705032317,68.4032668720465
74.1313691291027,70.5869997814298
67.2693685447332,68.261431216728
64.6922527114395,69.7583469944075
69.376222170936,70.153423543321
73.0435438165907,72.5496292761527
64.4792322260793,67.5094654432032
69.9531039817259,66.9810618532356
68.2062169099692,67.0647494532168
71.0129200327676,68.8894606954418
71.646056464687,70.613138770219
69.0840983060654,68.0615174989216
70.4085463257972,68.4767949166708
69.4754930036608,66.3053058406804
71.9903098023962,71.327812764328
70.6253104319796,67.3346936807502
70.6377477657981,68.8321630042046
66.425507996045,67.6366516263224
66.7783350125421,66.3265766114928
67.3093214256689,66.0985282924958
66.4477706060745,67.4072447719518
69.4009367088322,68.9592748237774
66.7612528617494,68.2052375911735
68.0345151916146,68.8910459955223
67.2296122920699,67.5548850458581
67.4962062072475,69.878910033498
67.2322922535706,67.950279548997
68.3918579298072,67.4715742485132
69.3110485959798,68.7030383017845
65.1166924040765,68.80816530413
69.1964752579108,69.273193781497
70.1231750580948,71.468741517514
67.6083632430993,71.3359111051541
64.4513862529304,67.0696302687284
73.2494011132978,69.8478224535938
68.9572255465202,68.0110275731422
69.0610447484534,67.2827936378308
69.1250884023495,69.5404535471462
68.2897117177956,67.9247985067777
67.6928966655862,69.6423147995956
69.1445924805477,69.3161929009948
65.8962764647324,66.2549816709943
67.8400174940936,67.4883162435144
63.895377619937,69.219822031213
68.9771425219253,68.4240320846438
70.6943902096711,72.533920149086
72.7725453877822,72.8769851031248
69.0146544306073,68.4861603614409
67.3385716737714,69.454681352945
67.6683147752658,67.042302461341
68.4949257001746,68.8475044162478
65.4560190933291,66.0072510009632
67.033742923569,67.6869443389587
67.8862786586862,68.5631434605457
68.6250764884055,67.0970250333194
73.5204725880642,70.9640725683421
69.1600387928076,69.3703306226525
69.4533344381955,69.8189624114893
61.8275758158881,66.766993514495
67.5301800056361,63.8094415871892
72.2632781989407,69.9434239841066
65.5974273665808,67.9220626624301
68.2587961568963,70.3195354235359
66.4967478130013,68.7765828266274
69.7306857754476,69.9311817225534
71.48173023602,69.0691088719759
66.6190247012302,70.9966354575008
69.1057535545435,68.2039636261761
69.229610398924,66.9539439307991
69.5938413353171,71.057130489964
62.9089224709198,65.1048359717242
71.8715691327117,72.1798300736118
67.6272062745877,68.7750331053976
71.7285393409431,69.4126473765355
67.933333718963,67.0111080454662
67.7126482236665,67.0100618032739
66.0044825359248,67.9039921481162
69.589528736705,70.6926105157472
71.1055950725451,68.6932253795676
65.1608173128217,65.1046280248556
62.4251304092351,64.2584611722268
70.4229528895114,68.9244764689356
66.279561176477,69.7637065078598
67.7178654787596,69.5950917957816
73.0092390187085,73.3752291109413
67.4122926134616,67.4937780788168
68.3457601776347,68.4718757183291
68.338560869731,66.2734592019115
71.1946124525741,67.6919661783613
67.8676814556122,67.8096781929489
70.4220258703455,71.5813856057357
68.734546979703,69.0530108718667
65.2974593078718,67.6538303520065
66.9551154110115,69.7051798684988
70.9006775676273,72.3717747165356
71.4832639580593,69.8399283580948
69.1510243481491,69.1452037577983
71.6469348036218,67.1780244554393
65.1270067440812,65.4161280742846
65.9885159798898,67.5846652623732
70.4344103301875,68.5541501184925
67.9521191460546,67.1884610853158
67.545799091272,68.4861841993406
67.3119522249792,69.3318912093528
68.3946659714449,66.7135287122801
65.7310436266009,68.6263440758921
